# JWST blank sky Saha et al.
# https://arxiv.org/pdf/2503.14582
# mass [eV]     photon coupling [GeV^-1]
# Limits from https://arxiv.org/abs/2503.14582
# mass [eV]	photon coupling [GeV^-1]
6.755649e-01	1.764521e-11
6.755651e-01	1.910755e-11
6.755656e-01	2.063547e-11
6.755662e-01	5.115064e-11
6.755662e-01	5.224388e-11
6.755662e-01	5.370417e-11
6.755662e-01	4.807676e-11
6.755662e-01	3.812656e-11
6.755675e-01	3.384205e-11
6.755778e-01	5.630502e-11
6.755780e-01	5.655190e-11
6.755781e-01	3.994772e-11
6.755886e-01	2.322266e-11
6.755888e-01	3.319624e-11
6.755889e-01	3.732043e-11
6.755889e-01	3.106417e-11
6.755890e-01	4.189984e-11
6.755909e-01	2.961675e-11
6.755913e-01	3.101588e-11
6.755916e-01	3.085043e-11
6.755921e-01	3.677573e-11
6.755923e-01	5.386308e-11
6.755934e-01	3.535080e-11
6.755935e-01	4.002209e-11
6.755972e-01	2.566732e-11
6.755980e-01	2.801129e-11
6.755991e-01	4.626682e-11
6.755994e-01	3.173408e-11
6.756161e-01	5.018551e-11
6.756175e-01	2.014175e-11
6.756248e-01	3.753337e-11
6.756281e-01	5.555666e-11
6.756376e-01	2.693926e-11
6.756447e-01	5.959965e-11
6.756509e-01	4.620597e-11
6.756553e-01	4.430965e-11
6.756616e-01	5.233054e-11
6.756754e-01	3.663799e-11
6.756768e-01	5.308682e-11
6.756847e-01	5.622100e-11
6.756873e-01	1.799359e-11
6.756874e-01	1.877243e-11
6.756880e-01	2.056868e-11
6.756899e-01	3.774856e-11
6.757002e-01	5.610436e-11
6.757004e-01	5.692674e-11
6.757005e-01	4.345762e-11
6.757133e-01	3.007055e-11
6.757140e-01	2.974642e-11
6.757159e-01	3.719101e-11
6.757192e-01	5.899071e-11
6.757196e-01	2.503101e-11
6.757204e-01	2.984531e-11
6.757214e-01	4.641432e-11
6.757218e-01	3.299087e-11
6.757384e-01	5.431187e-11
6.757399e-01	2.180075e-11
6.757470e-01	5.992896e-11
6.757472e-01	3.313515e-11
6.757504e-01	5.057915e-11
6.757543e-01	2.185850e-11
6.757575e-01	4.624953e-11
6.757600e-01	2.766538e-11
6.757732e-01	4.420039e-11
6.757777e-01	4.153371e-11
6.757831e-01	2.447266e-11
6.757840e-01	5.684590e-11
6.757978e-01	4.416019e-11
6.757993e-01	5.923627e-11
6.758097e-01	1.854108e-11
6.758098e-01	1.874320e-11
6.758104e-01	2.114127e-11
6.758123e-01	4.252021e-11
6.758226e-01	5.614776e-11
6.758228e-01	5.718884e-11
6.758229e-01	4.789563e-11
6.758357e-01	3.073768e-11
6.758365e-01	2.901865e-11
6.758383e-01	3.498686e-11
6.758416e-01	5.716657e-11
6.758421e-01	2.377665e-11
6.758428e-01	3.241390e-11
6.758437e-01	4.615337e-11
6.758442e-01	3.468296e-11
6.758607e-01	5.903499e-11
6.758624e-01	2.405730e-11
6.758695e-01	5.797466e-11
6.758695e-01	2.930173e-11
6.758729e-01	4.798896e-11
6.758824e-01	2.879836e-11
6.758956e-01	5.374750e-11
6.758956e-01	5.081321e-11
6.758956e-01	4.899957e-11
6.758956e-01	5.174696e-11
6.758956e-01	4.111699e-11
6.758957e-01	4.234729e-11
6.759002e-01	3.992569e-11
6.759182e-01	3.213534e-11
6.759184e-01	3.587327e-11
6.759184e-01	3.609637e-11
6.759185e-01	3.187052e-11
6.759186e-01	5.606847e-11
6.759203e-01	5.447927e-11
6.759207e-01	5.892129e-11
6.759209e-01	3.366296e-11
6.759216e-01	3.882235e-11
6.759219e-01	5.511601e-11
6.759229e-01	3.720871e-11
6.759321e-01	1.928123e-11
6.759322e-01	1.896461e-11
6.759328e-01	2.218422e-11
6.759348e-01	4.812791e-11
6.759451e-01	5.586307e-11
6.759453e-01	5.681435e-11
6.759454e-01	5.283984e-11
6.759582e-01	3.153577e-11
6.759589e-01	2.860429e-11
6.759608e-01	3.391091e-11
6.759641e-01	5.451228e-11
6.759646e-01	2.248799e-11
6.759652e-01	3.628619e-11
6.759661e-01	4.603379e-11
6.759666e-01	3.653372e-11
6.759849e-01	2.757256e-11
6.759920e-01	2.668863e-11
6.759920e-01	5.667408e-11
6.759953e-01	4.687198e-11
6.760048e-01	3.034914e-11
6.760144e-01	4.522017e-11
6.760182e-01	4.136637e-11
6.760227e-01	3.995674e-11
6.760545e-01	2.015082e-11
6.760547e-01	1.949504e-11
6.760552e-01	2.385561e-11
6.760574e-01	5.339309e-11
6.760676e-01	5.548719e-11
6.760678e-01	5.614700e-11
6.760679e-01	5.780449e-11
6.760807e-01	3.233043e-11
6.760815e-01	2.830888e-11
6.760834e-01	3.367231e-11
6.760839e-01	2.375733e-11
6.760867e-01	5.065695e-11
6.760870e-01	4.582858e-11
6.760871e-01	2.122321e-11
6.760877e-01	4.228432e-11
6.760885e-01	4.670309e-11
6.760891e-01	3.792621e-11
6.761074e-01	3.289160e-11
6.761128e-01	2.535567e-11
6.761145e-01	2.509389e-11
6.761145e-01	5.602340e-11
6.761178e-01	4.666451e-11
6.761273e-01	3.221442e-11
6.761407e-01	4.038134e-11
6.761453e-01	4.067624e-11
6.761771e-01	2.119498e-11
6.761772e-01	2.034396e-11
6.761778e-01	2.599770e-11
6.761799e-01	5.623148e-11
6.761890e-01	5.778446e-11
6.761902e-01	5.488794e-11
6.761904e-01	5.448838e-11
6.762033e-01	3.289339e-11
6.762041e-01	2.834082e-11
6.762059e-01	3.358424e-11
6.762093e-01	4.677306e-11
6.762097e-01	1.988128e-11
6.762102e-01	4.988927e-11
6.762110e-01	4.793574e-11
6.762117e-01	3.838600e-11
6.762253e-01	5.184595e-11
6.762253e-01	4.386479e-11
6.762253e-01	4.087207e-11
6.762253e-01	4.915181e-11
6.762253e-01	4.471443e-11
6.762300e-01	4.100420e-11
6.762370e-01	2.358167e-11
6.762371e-01	5.587045e-11
6.762404e-01	4.745704e-11
6.762481e-01	4.062307e-11
6.762483e-01	3.912105e-11
6.762483e-01	2.972401e-11
6.762484e-01	3.320889e-11
6.762499e-01	3.408767e-11
6.762508e-01	3.821021e-11
6.762508e-01	5.365444e-11
6.762515e-01	4.465827e-11
6.762518e-01	5.887557e-11
6.762528e-01	3.192116e-11
6.762633e-01	3.996288e-11
6.762679e-01	4.239981e-11
6.762996e-01	2.220369e-11
6.762997e-01	2.145110e-11
6.763003e-01	2.841111e-11
6.763026e-01	5.802205e-11
6.763116e-01	5.466701e-11
6.763128e-01	5.377751e-11
6.763130e-01	5.224812e-11
6.763259e-01	3.334155e-11
6.763267e-01	2.855919e-11
6.763286e-01	3.420129e-11
6.763319e-01	4.306754e-11
6.763323e-01	1.897601e-11
6.763327e-01	5.687841e-11
6.763335e-01	5.015361e-11
6.763343e-01	3.769673e-11
6.763443e-01	4.236396e-11
6.763527e-01	5.084958e-11
6.763595e-01	2.222381e-11
6.763598e-01	5.624874e-11
6.763630e-01	4.852879e-11
6.763725e-01	3.560734e-11
6.763859e-01	4.042576e-11
6.763906e-01	4.507105e-11
6.764139e-01	2.588782e-11
6.764168e-01	4.386895e-11
6.764222e-01	2.323830e-11
6.764223e-01	2.262774e-11
6.764229e-01	3.108547e-11
6.764252e-01	5.735540e-11
6.764343e-01	5.316537e-11
6.764354e-01	5.294823e-11
6.764356e-01	4.909314e-11
6.764428e-01	2.795998e-11
6.764485e-01	3.371559e-11
6.764494e-01	2.894655e-11
6.764512e-01	3.430664e-11
6.764546e-01	4.059838e-11
6.764550e-01	1.841748e-11
6.764561e-01	5.257357e-11
6.764569e-01	3.671059e-11
6.764753e-01	5.825786e-11
6.764822e-01	2.108574e-11
6.764824e-01	5.682979e-11
6.764856e-01	4.844033e-11
6.764951e-01	3.646016e-11
6.765085e-01	4.162190e-11
6.765133e-01	4.792954e-11
6.765449e-01	2.422356e-11
6.765450e-01	2.388397e-11
6.765456e-01	3.330039e-11
6.765479e-01	5.536190e-11
6.765554e-01	4.790061e-11
6.765554e-01	3.854783e-11
6.765554e-01	3.611961e-11
6.765554e-01	4.537305e-11
6.765554e-01	5.053474e-11
6.765570e-01	5.330848e-11
6.765581e-01	5.188127e-11
6.765583e-01	4.580389e-11
6.765712e-01	3.417859e-11
6.765721e-01	2.939641e-11
6.765740e-01	3.374539e-11
6.765773e-01	4.003021e-11
6.765777e-01	1.810867e-11
6.765783e-01	4.126207e-11
6.765785e-01	4.403516e-11
6.765786e-01	2.584822e-11
6.765786e-01	3.469876e-11
6.765787e-01	5.449275e-11
6.765796e-01	3.592986e-11
6.765810e-01	4.417810e-11
6.765810e-01	4.523160e-11
6.765818e-01	5.410806e-11
6.765831e-01	2.562013e-11
6.766048e-01	2.034535e-11
6.766052e-01	5.756487e-11
6.766083e-01	4.785397e-11
6.766178e-01	3.655802e-11
6.766312e-01	4.404821e-11
6.766360e-01	5.103952e-11
6.766675e-01	2.544778e-11
6.766677e-01	2.531741e-11
6.766682e-01	3.441445e-11
6.766707e-01	5.344527e-11
6.766746e-01	4.332000e-11
6.766797e-01	5.483520e-11
6.766808e-01	5.069495e-11
6.766810e-01	4.303519e-11
6.766939e-01	3.534190e-11
6.766948e-01	2.973177e-11
6.766967e-01	3.260051e-11
6.767000e-01	4.134742e-11
6.767005e-01	1.799089e-11
6.767013e-01	5.617714e-11
6.767023e-01	3.551801e-11
6.767275e-01	1.993994e-11
6.767279e-01	5.836587e-11
6.767310e-01	4.630562e-11
6.767405e-01	3.606056e-11
6.767442e-01	2.704151e-11
6.767470e-01	4.558559e-11
6.767540e-01	4.713904e-11
6.767588e-01	5.311069e-11
6.767731e-01	2.909353e-11
6.767903e-01	2.695870e-11
6.767904e-01	2.670889e-11
6.767910e-01	3.426026e-11
6.767935e-01	5.205493e-11
6.768025e-01	5.729380e-11
6.768036e-01	4.992603e-11
6.768038e-01	4.126823e-11
6.768167e-01	3.761693e-11
6.768177e-01	2.993069e-11
6.768195e-01	3.110233e-11
6.768228e-01	4.406933e-11
6.768233e-01	1.810768e-11
6.768240e-01	5.707341e-11
6.768250e-01	3.530960e-11
6.768503e-01	2.000351e-11
6.768508e-01	5.907843e-11
6.768538e-01	4.425300e-11
6.768633e-01	3.528445e-11
6.768768e-01	5.058277e-11
6.768817e-01	5.382457e-11
6.768857e-01	4.266766e-11
6.768857e-01	3.557403e-11
6.768857e-01	3.718636e-11
6.768857e-01	4.545341e-11
6.768858e-01	5.427424e-11
6.769088e-01	3.827279e-11
6.769090e-01	5.062924e-11
6.769091e-01	2.586369e-11
6.769091e-01	3.858171e-11
6.769093e-01	5.268380e-11
6.769096e-01	5.083780e-11
6.769116e-01	5.037686e-11
6.769116e-01	4.169740e-11
6.769123e-01	5.996555e-11
6.769131e-01	2.900015e-11
6.769132e-01	2.820947e-11
6.769136e-01	2.270958e-11
6.769138e-01	3.342586e-11
6.769163e-01	5.123489e-11
6.769264e-01	4.968554e-11
6.769266e-01	3.998889e-11
6.769395e-01	4.109429e-11
6.769405e-01	2.994909e-11
6.769424e-01	2.898615e-11
6.769457e-01	4.852609e-11
6.769461e-01	1.838616e-11
6.769468e-01	5.779525e-11
6.769478e-01	3.561945e-11
6.769730e-01	2.024427e-11
6.769736e-01	5.932081e-11
6.769766e-01	4.265368e-11
6.769861e-01	3.458110e-11
6.769996e-01	5.422451e-11
6.770046e-01	5.263776e-11
6.770052e-01	4.473213e-11
6.770325e-01	3.849743e-11
6.770359e-01	3.203062e-11
6.770360e-01	2.983816e-11
6.770366e-01	3.248606e-11
6.770392e-01	5.091268e-11
6.770493e-01	5.077110e-11
6.770495e-01	3.919675e-11
6.770624e-01	4.637444e-11
6.770634e-01	2.966778e-11
6.770653e-01	2.724501e-11
6.770686e-01	5.349911e-11
6.770690e-01	1.880663e-11
6.770690e-01	5.904387e-11
6.770695e-01	5.845024e-11
6.770707e-01	3.629373e-11
6.770749e-01	2.672140e-11
6.770774e-01	5.225096e-11
6.770959e-01	2.051354e-11
6.770965e-01	5.893619e-11
6.770994e-01	4.135887e-11
6.771037e-01	2.681889e-11
6.771090e-01	3.424741e-11
6.771225e-01	5.780630e-11
6.771275e-01	5.050544e-11
6.771554e-01	3.093070e-11
6.771588e-01	3.581825e-11
6.771589e-01	3.156165e-11
6.771595e-01	3.184642e-11
6.771622e-01	5.094469e-11
6.771722e-01	5.344960e-11
6.771724e-01	3.864596e-11
6.771853e-01	5.308817e-11
6.771863e-01	2.924241e-11
6.771882e-01	2.586811e-11
6.771915e-01	5.779027e-11
6.771919e-01	5.458284e-11
6.771920e-01	1.926232e-11
6.771924e-01	5.996146e-11
6.771936e-01	3.636826e-11
6.772123e-01	5.558986e-11
6.772164e-01	3.758641e-11
6.772164e-01	3.147701e-11
6.772164e-01	4.422105e-11
6.772164e-01	4.929520e-11
6.772164e-01	5.073005e-11
6.772188e-01	2.100981e-11
6.772195e-01	5.806441e-11
6.772223e-01	4.098271e-11
6.772319e-01	3.448193e-11
6.772397e-01	3.427511e-11
6.772399e-01	5.517050e-11
6.772400e-01	3.066816e-11
6.772400e-01	4.462837e-11
6.772401e-01	4.575562e-11
6.772423e-01	5.657326e-11
6.772425e-01	5.483120e-11
6.772425e-01	4.362893e-11
6.772445e-01	2.278021e-11
6.772505e-01	4.794026e-11
6.772783e-01	2.669777e-11
6.772817e-01	4.059871e-11
6.772818e-01	3.356871e-11
6.772824e-01	3.182431e-11
6.772852e-01	5.186785e-11
6.772952e-01	5.665082e-11
6.772954e-01	3.876355e-11
6.773083e-01	5.977242e-11
6.773093e-01	2.866860e-11
6.773112e-01	2.496986e-11
6.773148e-01	5.023380e-11
6.773150e-01	1.964712e-11
6.773165e-01	3.592494e-11
6.773353e-01	4.838579e-11
6.773361e-01	4.586455e-11
6.773417e-01	2.163769e-11
6.773424e-01	5.708403e-11
6.773453e-01	4.120987e-11
6.773548e-01	3.536683e-11
6.773735e-01	4.576823e-11
6.773798e-01	5.700305e-11
6.774013e-01	2.439934e-11
6.774046e-01	4.502646e-11
6.774047e-01	3.543823e-11
6.774053e-01	3.206950e-11
6.774058e-01	2.612564e-11
6.774082e-01	5.336187e-11
6.774082e-01	5.911296e-11
6.774182e-01	5.990933e-11
6.774184e-01	3.898251e-11
6.774324e-01	2.812405e-11
6.774342e-01	2.455012e-11
6.774347e-01	2.496754e-11
6.774378e-01	4.635485e-11
6.774380e-01	1.993603e-11
6.774395e-01	3.477896e-11
6.774584e-01	4.139842e-11
6.774646e-01	2.232374e-11
6.774655e-01	5.608412e-11
6.774683e-01	4.201676e-11
6.774778e-01	3.684447e-11
6.774853e-01	5.360473e-11
6.774965e-01	4.475351e-11
6.775028e-01	5.109516e-11
6.775244e-01	2.291075e-11
6.775265e-01	5.152157e-11
6.775276e-01	4.867768e-11
6.775277e-01	3.643110e-11
6.775283e-01	3.273108e-11
6.775312e-01	5.525886e-11
6.775414e-01	3.889584e-11
6.775474e-01	3.357472e-11
6.775475e-01	2.617967e-11
6.775475e-01	5.537489e-11
6.775475e-01	5.221348e-11
6.775475e-01	4.162311e-11
6.775554e-01	2.755683e-11
6.775573e-01	2.471063e-11
6.775608e-01	4.387822e-11
6.775611e-01	2.012875e-11
6.775626e-01	3.305742e-11
6.775709e-01	3.142185e-11
6.775711e-01	5.650009e-11
6.775712e-01	4.091830e-11
6.775712e-01	5.192432e-11
6.775713e-01	4.034855e-11
6.775731e-01	5.516058e-11
6.775735e-01	3.834182e-11
6.775737e-01	5.534890e-11
6.775737e-01	5.312787e-11
6.775744e-01	5.787940e-11
6.775757e-01	2.527280e-11
6.775814e-01	3.681448e-11
6.775877e-01	2.313797e-11
6.775886e-01	5.540700e-11
6.775913e-01	4.311465e-11
6.776008e-01	3.869777e-11
6.776196e-01	4.499580e-11
6.776260e-01	4.636465e-11
6.776413e-01	5.858656e-11
6.776475e-01	2.211290e-11
6.776507e-01	5.117896e-11
6.776508e-01	3.611476e-11
6.776514e-01	3.368952e-11
6.776544e-01	5.708696e-11
6.776645e-01	3.867482e-11
6.776673e-01	4.806341e-11
6.776785e-01	2.726844e-11
6.776804e-01	2.532484e-11
6.776839e-01	4.374880e-11
6.776842e-01	2.030371e-11
6.776856e-01	3.128241e-11
6.777046e-01	3.382354e-11
6.777107e-01	2.402788e-11
6.777117e-01	5.520600e-11
6.777144e-01	4.314447e-11
6.777239e-01	4.049944e-11
6.777371e-01	2.635043e-11
6.777428e-01	4.637804e-11
6.777491e-01	4.385240e-11
6.777644e-01	5.438740e-11
6.777660e-01	2.628143e-11
6.777706e-01	2.163891e-11
6.777738e-01	5.223828e-11
6.777739e-01	3.451508e-11
6.777745e-01	3.475851e-11
6.777775e-01	5.888812e-11
6.777877e-01	3.881180e-11
6.778017e-01	2.722102e-11
6.778036e-01	2.649620e-11
6.778070e-01	4.595978e-11
6.778074e-01	2.051590e-11
6.778087e-01	2.996424e-11
6.778166e-01	4.899306e-11
6.778277e-01	3.229048e-11
6.778338e-01	2.490567e-11
6.778349e-01	5.539506e-11
6.778375e-01	4.254590e-11
6.778470e-01	4.187100e-11
6.778580e-01	4.804413e-11
6.778660e-01	4.891922e-11
6.778723e-01	4.265674e-11
6.778788e-01	2.996308e-11
6.778788e-01	2.229476e-11
6.778788e-01	5.153547e-11
6.778788e-01	3.541091e-11
6.778876e-01	5.143788e-11
6.778938e-01	2.144500e-11
6.778969e-01	5.264757e-11
6.778970e-01	3.228073e-11
6.778976e-01	3.583955e-11
6.779007e-01	5.962974e-11
6.779024e-01	3.081794e-11
6.779026e-01	5.834123e-11
6.779027e-01	4.977514e-11
6.779027e-01	5.909248e-11
6.779028e-01	3.451439e-11
6.779046e-01	4.823196e-11
6.779050e-01	2.512059e-11
6.779052e-01	5.289428e-11
6.779059e-01	5.823621e-11
6.779072e-01	2.882393e-11
6.779109e-01	3.872128e-11
6.779238e-01	5.955598e-11
6.779249e-01	2.737600e-11
6.779268e-01	2.803084e-11
6.779301e-01	4.893681e-11
6.779306e-01	2.099652e-11
6.779319e-01	2.920006e-11
6.779509e-01	3.187829e-11
6.779570e-01	2.594490e-11
6.779581e-01	5.590128e-11
6.779607e-01	4.159245e-11
6.779702e-01	4.270293e-11
6.779839e-01	5.550521e-11
6.779892e-01	5.208875e-11
6.779955e-01	4.249837e-11
6.779989e-01	5.299798e-11
6.780109e-01	4.934562e-11
6.780170e-01	2.141595e-11
6.780201e-01	5.257858e-11
6.780202e-01	2.970861e-11
6.780208e-01	3.665499e-11
6.780341e-01	3.887623e-11
6.780470e-01	5.705801e-11
6.780482e-01	2.784551e-11
6.780500e-01	2.966965e-11
6.780533e-01	5.245142e-11
6.780534e-01	5.727573e-11
6.780538e-01	2.182542e-11
6.780551e-01	2.947763e-11
6.780687e-01	2.819722e-11
6.780708e-01	5.627827e-11
6.780742e-01	3.226545e-11
6.780802e-01	2.705347e-11
6.780813e-01	5.657908e-11
6.780839e-01	4.004071e-11
6.780934e-01	4.293965e-11
6.780976e-01	3.111691e-11
6.781072e-01	4.946699e-11
6.781125e-01	5.509049e-11
6.781188e-01	4.284156e-11
6.781341e-01	4.844450e-11
6.781403e-01	2.156955e-11
6.781433e-01	5.271458e-11
6.781434e-01	2.753738e-11
6.781440e-01	3.786479e-11
6.781473e-01	5.933038e-11
6.781482e-01	4.780902e-11
6.781574e-01	3.924237e-11
6.781703e-01	5.475595e-11
6.781715e-01	2.847046e-11
6.781733e-01	3.091573e-11
6.781765e-01	5.545406e-11
6.781767e-01	5.295269e-11
6.781771e-01	2.312205e-11
6.781784e-01	3.055898e-11
6.781899e-01	4.574074e-11
6.781975e-01	3.325970e-11
6.782034e-01	2.840288e-11
6.782046e-01	5.713138e-11
6.782071e-01	3.780206e-11
6.782105e-01	2.646762e-11
6.782105e-01	2.047174e-11
6.782105e-01	5.160015e-11
6.782105e-01	3.540360e-11
6.782167e-01	4.250698e-11
6.782305e-01	4.216663e-11
6.782343e-01	3.434685e-11
6.782345e-01	4.953528e-11
6.782347e-01	2.970582e-11
6.782359e-01	5.739164e-11
6.782364e-01	4.854637e-11
6.782368e-01	4.947563e-11
6.782369e-01	2.096240e-11
6.782370e-01	4.845804e-11
6.782390e-01	3.377847e-11
6.782422e-01	4.343609e-11
6.782575e-01	4.819189e-11
6.782636e-01	2.208119e-11
6.782666e-01	5.322681e-11
6.782667e-01	2.586363e-11
6.782673e-01	3.922960e-11
6.782706e-01	5.885950e-11
6.782807e-01	3.997402e-11
6.782936e-01	5.267769e-11
6.782948e-01	2.924070e-11
6.782967e-01	3.159764e-11
6.782998e-01	5.774727e-11
6.783000e-01	4.739063e-11
6.783005e-01	2.513096e-11
6.783017e-01	3.248323e-11
6.783208e-01	3.490949e-11
6.783267e-01	2.982849e-11
6.783280e-01	5.756546e-11
6.783304e-01	3.573281e-11
6.783400e-01	4.135559e-11
6.783538e-01	3.458662e-11
6.783592e-01	5.783427e-11
6.783655e-01	4.341462e-11
6.783809e-01	4.785707e-11
6.783869e-01	2.263638e-11
6.783899e-01	5.368493e-11
6.783900e-01	2.462612e-11
6.783906e-01	4.049062e-11
6.783940e-01	5.837086e-11
6.784006e-01	3.087598e-11
6.784025e-01	4.861998e-11
6.784030e-01	5.986698e-11
6.784040e-01	4.057863e-11
6.784170e-01	5.118282e-11
6.784182e-01	3.022108e-11
6.784201e-01	3.192822e-11
6.784231e-01	5.950098e-11
6.784234e-01	4.069115e-11
6.784238e-01	2.803822e-11
6.784250e-01	3.547213e-11
6.784295e-01	3.699431e-11
6.784442e-01	3.687124e-11
6.784500e-01	3.141624e-11
6.784514e-01	5.745502e-11
6.784538e-01	3.376916e-11
6.784633e-01	3.952199e-11
6.784772e-01	2.939710e-11
6.784802e-01	4.792746e-11
6.784826e-01	5.677445e-11
6.784890e-01	4.289208e-11
6.785043e-01	4.772626e-11
6.785103e-01	2.307954e-11
6.785132e-01	5.401122e-11
6.785134e-01	2.373772e-11
6.785139e-01	4.119437e-11
6.785174e-01	5.782941e-11
6.785220e-01	4.570177e-11
6.785265e-01	5.778216e-11
6.785272e-01	5.523905e-11
6.785274e-01	4.075517e-11
6.785404e-01	5.012138e-11
6.785416e-01	3.127084e-11
6.785425e-01	2.388384e-11
6.785425e-01	2.093466e-11
6.785425e-01	5.663903e-11
6.785425e-01	3.995353e-11
6.785435e-01	3.147975e-11
6.785468e-01	3.457005e-11
6.785473e-01	3.158921e-11
6.785484e-01	3.970932e-11
6.785664e-01	4.295231e-11
6.785667e-01	4.405781e-11
6.785669e-01	2.770364e-11
6.785677e-01	3.935911e-11
6.785686e-01	5.781860e-11
6.785690e-01	4.447136e-11
6.785690e-01	2.120279e-11
6.785692e-01	4.633667e-11
6.785712e-01	3.874250e-11
6.785734e-01	3.278951e-11
6.785748e-01	5.675519e-11
6.785772e-01	3.273594e-11
6.785859e-01	5.755367e-11
6.785867e-01	3.722021e-11
6.786006e-01	2.575462e-11
6.786061e-01	5.464953e-11
6.786124e-01	4.240696e-11
6.786278e-01	4.787171e-11
6.786338e-01	2.340999e-11
6.786366e-01	5.415310e-11
6.786368e-01	2.321923e-11
6.786374e-01	4.158181e-11
6.786409e-01	5.832806e-11
6.786499e-01	5.565326e-11
6.786507e-01	4.913571e-11
6.786509e-01	4.050981e-11
6.786510e-01	5.653065e-11
6.786638e-01	4.940222e-11
6.786651e-01	3.216240e-11
6.786670e-01	3.041535e-11
6.786703e-01	3.012770e-11
6.786708e-01	3.533146e-11
6.786718e-01	4.468464e-11
6.786912e-01	4.279168e-11
6.786968e-01	3.407284e-11
6.786983e-01	5.537556e-11
6.787006e-01	3.257486e-11
6.787093e-01	5.238714e-11
6.787102e-01	3.503338e-11
6.787241e-01	2.333212e-11
6.787296e-01	5.152805e-11
6.787328e-01	3.370778e-11
6.787346e-01	4.272448e-11
6.787359e-01	4.049873e-11
6.787486e-01	5.737094e-11
6.787513e-01	4.721798e-11
6.787573e-01	2.343633e-11
6.787601e-01	5.371287e-11
6.787602e-01	2.279175e-11
6.787608e-01	4.138050e-11
6.787618e-01	3.925069e-11
6.787735e-01	5.347516e-11
6.787742e-01	4.319835e-11
6.787744e-01	3.947485e-11
6.787745e-01	4.750201e-11
6.787873e-01	4.833107e-11
6.787886e-01	3.261591e-11
6.787905e-01	2.933762e-11
6.787938e-01	2.703795e-11
6.787943e-01	3.803662e-11
6.787953e-01	4.932388e-11
6.788125e-01	4.643005e-11
6.788147e-01	4.626737e-11
6.788202e-01	3.468842e-11
6.788218e-01	5.423037e-11
6.788241e-01	3.260526e-11
6.788327e-01	4.830378e-11
6.788337e-01	3.338846e-11
6.788476e-01	2.186824e-11
6.788532e-01	4.858096e-11
6.788545e-01	4.978348e-11
6.788595e-01	3.801777e-11
6.788720e-01	5.100451e-11
6.788748e-01	2.263781e-11
6.788748e-01	2.352150e-11
6.788748e-01	4.603479e-11
6.788748e-01	4.694360e-11
6.788808e-01	2.345324e-11
6.788836e-01	5.257046e-11
6.788837e-01	2.234657e-11
6.788843e-01	4.048438e-11
6.788970e-01	5.125648e-11
6.788977e-01	3.808401e-11
6.788979e-01	3.733275e-11
6.788981e-01	4.031076e-11
6.788989e-01	5.324032e-11
6.788992e-01	4.113258e-11
6.788993e-01	2.983947e-11
6.789015e-01	4.195977e-11
6.789015e-01	2.403903e-11
6.789017e-01	4.933068e-11
6.789037e-01	4.424747e-11
6.789109e-01	4.647406e-11
6.789122e-01	3.238558e-11
6.789141e-01	2.820985e-11
6.789174e-01	2.497414e-11
6.789179e-01	3.864599e-11
6.789188e-01	5.333419e-11
6.789383e-01	4.958908e-11
6.789438e-01	3.479873e-11
6.789454e-01	5.267838e-11
6.789476e-01	3.268757e-11
6.789563e-01	4.549838e-11
6.789572e-01	3.256421e-11
6.789711e-01	2.088993e-11
6.789768e-01	4.524720e-11
6.789831e-01	3.571162e-11
6.789955e-01	4.639792e-11
6.789955e-01	5.666473e-11
6.789984e-01	4.636591e-11
6.790044e-01	2.374884e-11
6.790071e-01	5.023079e-11
6.790072e-01	2.192732e-11
6.790078e-01	3.860093e-11
6.790206e-01	4.900932e-11
6.790213e-01	3.435957e-11
6.790215e-01	3.474295e-11
6.790217e-01	3.499093e-11
6.790345e-01	4.366213e-11
6.790358e-01	3.150098e-11
6.790377e-01	2.703683e-11
6.790410e-01	2.372960e-11
6.790415e-01	3.696673e-11
6.790424e-01	5.651552e-11
6.790619e-01	5.261730e-11
6.790654e-01	3.541551e-11
6.790670e-01	4.296634e-11
6.790673e-01	3.439435e-11
6.790690e-01	5.122017e-11
6.790712e-01	3.430128e-11
6.790798e-01	4.376681e-11
6.790808e-01	3.273747e-11
6.790944e-01	3.963154e-11
6.790947e-01	2.033762e-11
6.791004e-01	4.239764e-11
6.791068e-01	3.374882e-11
6.791190e-01	4.303144e-11
6.791221e-01	4.641690e-11
6.791280e-01	2.400076e-11
6.791307e-01	4.682920e-11
6.791308e-01	2.142718e-11
6.791314e-01	3.630737e-11
6.791443e-01	4.669915e-11
6.791449e-01	3.221883e-11
6.791451e-01	4.128474e-11
6.791452e-01	3.218829e-11
6.791453e-01	3.116137e-11
6.791541e-01	5.914314e-11
6.791581e-01	4.052141e-11
6.791595e-01	2.998816e-11
6.791613e-01	2.587958e-11
6.791647e-01	2.304499e-11
6.791651e-01	3.411170e-11
6.791660e-01	5.868084e-11
6.791855e-01	5.557280e-11
6.791873e-01	5.923190e-11
6.791909e-01	3.317740e-11
6.791927e-01	4.994984e-11
6.791948e-01	3.650929e-11
6.792034e-01	4.259149e-11
6.792044e-01	3.404605e-11
6.792074e-01	2.287500e-11
6.792074e-01	2.771384e-11
6.792074e-01	5.823197e-11
6.792074e-01	4.843627e-11
6.792184e-01	2.008172e-11
